PG.ProteinGroups	[1] 2408_UE_34-ORS-A1.raw.PG.Quantity	[2] 2408_UE_35-ORS-B1.raw.PG.Quantity	[3] 2408_UE_36-ORS-C1.raw.PG.Quantity	[4] 2408_UE_37-ORS-D1.raw.PG.Quantity	[5] 2408_UE_39-ORS-A2.raw.PG.Quantity	[6] 2408_UE_40-ORS-B2.raw.PG.Quantity	[7] 2408_UE_41-ORS-C2.raw.PG.Quantity	[8] 2408_UE_42-ORS-D2.raw.PG.Quantity	[9] 2408_UE_44-ORS-A3.raw.PG.Quantity	[10] 2408_UE_45-ORS-B3.raw.PG.Quantity	[11] 2408_UE_47-ORS-C3.raw.PG.Quantity	[12] 2408_UE_49-ORS-D3.raw.PG.Quantity
Q9UHC7	9759.7109375	16398.78515625	18169.908203125	151497.921875	8563.546875	24469.908203125	44222.4296875	164537.703125	NaN	47615.5625	10122.9794921875	NaN
Q9UHD8	26285.685546875	25163.298828125	27193.865234375	14898.8369140625	20877.322265625	19107.1171875	NaN	19820.255859375	11252.646484375	6147.0380859375	28871.09765625	2.2844107151031494
Q9UHK6	704771.0625	57048.421875	156211.953125	119041.3203125	734030.8125	37133.49609375	130967.4296875	98281.515625	677066.9375	33633.95703125	94041.9765625	108534.78125
Q9UI30	87992.8046875	NaN	41233.69140625	NaN	489804.1875	NaN	NaN	NaN	18453.1328125	NaN	10147.083984375	NaN
Q9UIS9	1775.166259765625	2512.26708984375	4568.107421875	NaN	401.9154357910156	776.6149291992188	4393.55322265625	3171.427978515625	NaN	1748.960205078125	2687.90625	NaN
Q9UJ83	199324.125	16705.73828125	53531.48828125	34458.578125	180732.90625	21046.6015625	45019.4921875	29062.779296875	205867.65625	17575.779296875	37449.8125	23692.5078125
Q9UJS0	17671.97265625	14518.0869140625	16999.673828125	13335.9462890625	16952.40234375	17263.01953125	5772.4091796875	9417.19140625	14558.5830078125	14761.99609375	24099.07421875	5794.84228515625
Q9UJV9	696387.9375	510674.1875	504184.4375	581180.5625	746411.6875	509777.59375	492577.875	473785.0625	756731.1875	541743.125	356284.71875	668562.1875
Q9UJW3	55412.07421875	41119.2734375	58824.70703125	119498.53125	68797.6015625	40241.88671875	63328.7109375	225383.53125	46125.50390625	31432.146484375	107302.75	69279.765625
Q9UJX4	86991.484375	42275.99609375	38822.76171875	NaN	74676.71875	21005.83203125	NaN	NaN	41541.76953125	NaN	40918.734375	NaN
Q9UJZ1	119430.4921875	13004.185546875	17940.7265625	24146.72265625	120221.03125	10040.7626953125	17048.46484375	21831.6171875	104419.484375	11494.6474609375	13847.5791015625	27560.75390625
Q9UKA9	59212.8359375	45569.39453125	80362.8828125	239687.46875	57593.47265625	80440.2578125	93355.6953125	169249.140625	67954.8125	121995.6640625	110115.9140625	141817.4375
Q9UKB1	10218.0517578125	5052.453125	6371.525390625	30354.8671875	10930.39453125	9439.3330078125	10338.001953125	7602.7568359375	9957.2421875	10482.908203125	3631.6806640625	15002.2158203125
Q9UKD2	17736.849609375	44215.46484375	43059.73828125	43917.21875	18734.109375	35979.47265625	27307.005859375	35583.8359375	17842.1171875	37449.7890625	50688.890625	55802.27734375
Q9UKJ3	38015.4140625	51736.296875	26949.509765625	14490.423828125	19939.2578125	40983.08203125	22064.49609375	16096.70703125	24917.404296875	33885.79296875	8147.05908203125	35.29433059692383
Q9UKL0	25746.220703125	3735.8232421875	4597.3740234375	NaN	26134.8203125	NaN	NaN	1.577885627746582	58213.046875	2754.43896484375	3543.931396484375	NaN
Q9UKM9	265227.84375	701836.75	470711.0625	448267.96875	239753.640625	439946.8125	411521.78125	452028.71875	338545.90625	654596.5625	300658.46875	574759.125
Q9UKS6	22168.453125	NaN	3990.355224609375	NaN	24504.9296875	NaN	13016.0791015625	0.3360050320625305	6883.484375	NaN	7.597945690155029	NaN
Q9UKV3	116489.609375	332362.5	122232.3671875	100066.4609375	106845.4375	238479.390625	111314.8828125	101257.625	94431.8125	257060.1875	116913.25	133102.1875
Q9UKV8	23370.306640625	23799.580078125	41530.12109375	32675.025390625	28705.501953125	45660.1953125	32502.498046875	26004.234375	18091.15234375	43661.734375	21264.029296875	48426.8359375
Q9ULH0	14837.798828125	1280.9088134765625	3379.74755859375	1054161152	12517.5556640625	NaN	NaN	213727664	10663.640625	NaN	3709.294921875	140543952
Q9ULR0	15825.0703125	61681.7890625	32367.505859375	28864.12890625	9056.8046875	55020.36328125	39908.8046875	NaN	27038.470703125	23557.798828125	9891.283203125	98263.75
Q9ULV4	762756.375	567384.6875	241735	177236.015625	465324.9375	534041.5	544905.75	285393.0625	630249.1875	537623.25	377820.59375	100710.171875
Q9ULW3	29495.5625	1548.18994140625	4632.39404296875	NaN	NaN	631.7998046875	NaN	NaN	22874.52734375	NaN	5296.591796875	NaN
Q9UMS4	291139.21875	649718	435146.5	431656.875	295952.3125	783226.6875	474431.0625	345664.96875	296987.4375	699553.125	421034.96875	404495.40625
Q9UMX0	39215.84765625	13663.900390625	7806.58544921875	NaN	10273.3974609375	2975.368408203125	5557.24072265625	5041.9375	5350.2119140625	NaN	1812.4764404296875	NaN
Q9UMY1	26070.537109375	48593.765625	41786.9765625	NaN	25290.064453125	17667.625	62363.15625	60855.6328125	12320.017578125	29050.1875	31892.0390625	NaN
Q9UN81	889558	3487694.25	534887.25	505075.125	892659.3125	2854367	365353.8125	481299.03125	955547.25	3258392.5	265756.21875	767188.5625
Q9UNF1	39879.05078125	27418.251953125	22864.0859375	11189.38671875	29360.896484375	11106.6435546875	11779.296875	10889.6865234375	19059.546875	11903.841796875	19513.2265625	9273.0029296875
Q9UNL2	27722.73828125	18693.3203125	23086.826171875	NaN	29571.197265625	8788.166015625	20826.646484375	8198.7529296875	12305.0498046875	17992.25390625	17338.275390625	9894.4560546875
Q9UNP9	8040.37353515625	43201.8203125	82043.59375	9968.361328125	11210.3115234375	16481.515625	6939.89794921875	NaN	8190.5048828125	22003.134765625	6007.21533203125	31435.794921875
Q9UNQ0	202823.5625	16106.2568359375	34380.40234375	98221.265625	175163.609375	7611.9189453125	30625.71875	47983.37890625	165917.328125	10917.44140625	18702.37890625	70134.5859375
Q9UNX4	19819.3203125	27213.720703125	24077.77734375	61466.12890625	14991.0390625	25138.005859375	27593	48860.3671875	13607.0693359375	25712.734375	42693.35546875	18623.783203125
Q9UPN3	2979.943603515625	731.5313720703125	2569.682373046875	NaN	3733.613037109375	1789.5355224609375	8824.4287109375	NaN	897.4439697265625	NaN	6071.75	NaN
Q9UPU7	12014.5751953125	7095.0634765625	11961.779296875	30106.6796875	30675.751953125	10789.3349609375	1225.554931640625	11958.1982421875	8430.98046875	10485.7353515625	9536.6572265625	358.1846008300781
Q9UPY3	57476.2734375	35789.59375	13988.2783203125	778669.8125	2456.51025390625	3590.77978515625	NaN	277250.21875	NaN	722580.125	1887.70703125	830193.4375
Q9UQ35	72714.53125	333955.28125	100854.5625	51049.5	89244.546875	292423.96875	120898.6875	67559.515625	56288.7109375	322626.4375	110927.390625	80532.2421875
Q9UQ80	52518.51171875	19465.91796875	13210.33984375	31899.734375	23267.568359375	35986.92578125	297.7702331542969	NaN	13856.5751953125	NaN	16806.857421875	240527.765625
Q9UQE7	5228.25537109375	403367.90625	5543.85546875	68633.8046875	3107.187255859375	8184.55126953125	1166.257568359375	5712.87060546875	1099.0474853515625	1468.077392578125	13244.310546875	1764.552001953125
Q9Y221	53351.75	88929.1171875	80878.28125	79532.5546875	37592.0234375	63369.28515625	53052.578125	90594.953125	46040.7109375	98513.96875	66725.0703125	48516.98828125
Q9Y230	42871.26171875	10730.455078125	15089.1171875	13758.208984375	24924.888671875	19760.103515625	NaN	3.6366984844207764	8247.5927734375	NaN	27815.47265625	NaN
Q9Y241	1751.4622802734375	8130.31982421875	9383.0234375	2613.247314453125	2321.808349609375	1129.4097900390625	2.36161208152771	10285.767578125	2607.18017578125	3027.48193359375	3951.789306640625	NaN
Q9Y262	11532.771484375	12965.7861328125	8608.9296875	9604.61328125	6728.26025390625	9184.8251953125	8345.884765625	7030.703125	9721.564453125	11399.384765625	18425.412109375	4979.5205078125
Q9Y277	177980.65625	55235.03515625	38371.3203125	97055.7265625	104441.875	106644.9921875	175228.0625	81047.15625	95694.6484375	288.5523681640625	37514.77734375	NaN
Q9Y2H1	190635.484375	15913.0537109375	58138.26953125	36116.1015625	219298.890625	16268.70703125	68600.140625	35696.97265625	160946.3125	10559.630859375	36791.3046875	35266.19140625
Q9Y2I6	14779.2236328125	6208.67822265625	18741.8984375	270272.59375	3916.57421875	15316.76953125	139945.125	13565.08984375	16100.2451171875	NaN	8956.763671875	354420.34375
Q9Y2P8	13584.0283203125	30526.275390625	26648.98046875	26819.107421875	4631.80517578125	19464.740234375	11015.1826171875	30975.140625	15186.66015625	13066.26953125	28450.443359375	5415.38720703125
Q9Y2Q3	282390.5	1612.887939453125	21996.544921875	13953.2734375	235652.765625	NaN	25424.501953125	11214.9921875	388080.4375	NaN	14207.0185546875	20619.556640625
Q9Y2R4	8304.212890625	12543.431640625	8265.2275390625	6960.54931640625	12366.8369140625	11732.384765625	5377.751953125	NaN	10056.6044921875	2999.2001953125	6757.19873046875	10365.4833984375
Q9Y2R5	35511.69140625	117341.375	72759.546875	11401.2841796875	1686.624267578125	38648.2734375	34879.91796875	28305.130859375	6671.51220703125	40858.79296875	11973.7685546875	41689.453125
Q9Y2R9	29866.28515625	96691.0703125	41760.703125	49046.8125	20982.416015625	32411.896484375	55561.09375	11870.689453125	1075.8232421875	44954.86328125	13567.6875	29050.865234375
Q9Y2S7	1859991.75	3449818.25	2477497.5	2968850.25	1830165.875	2829487.25	1701750.375	2867400.5	1846489.25	2772887.75	1575000.75	3149390.75
Q9Y2T7	28300.701171875	53500.375	12611.46484375	NaN	5879.7939453125	10141.8291015625	10403.7578125	8732.47265625	6919.25341796875	18793.61328125	3436.17919921875	NaN
Q9Y2W1	188683.140625	570264.25	197702.34375	153952.625	159920.375	327337.71875	175011.046875	143100.546875	95969.4765625	387277.1875	124707.6953125	173009.921875
Q9Y2X3	156674.078125	200573.9375	149122.859375	211693.125	96188.6171875	134066.65625	129604.0390625	269413.9375	78893.25	130213.7734375	233646.21875	137094.421875
Q9Y2X9	1675.603759765625	3517.2353515625	2523.749267578125	NaN	1.6591073274612427	1916.6917724609375	5377.5078125	4351.408203125	3122.315673828125	NaN	3155.6259765625	NaN
Q9Y2Z4	44158.00390625	52356.4375	58087.31640625	29081.490234375	35276.125	53147.20703125	35664.04296875	30192.3203125	32492.91796875	39663.46875	43526.234375	26002.9453125
Q9Y305	10333.560546875	4707.15234375	11648.8896484375	NaN	13707.048828125	5557.255859375	9806.7802734375	5063.95166015625	9316.3955078125	1.9791659116744995	10953.396484375	NaN
Q9Y324	4329.29443359375	6343.8564453125	4624.27099609375	NaN	NaN	1646.729736328125	NaN	2.609179973602295	931.6035766601562	NaN	8006.646484375	NaN
Q9Y388	936.8623046875	23258.369140625	14950.6005859375	NaN	17124.916015625	54925.1796875	67570.859375	41311.93359375	1860377.75	166285.84375	11095.017578125	NaN
Q9Y399	15500.0185546875	52960.796875	21567.9296875	22739.798828125	3663.143310546875	24045.19921875	5996.02197265625	14184.65234375	NaN	25077.376953125	8713.3935546875	19221.4140625
Q9Y3A2	2597.860595703125	26091.765625	22563.169921875	NaN	15067.728515625	21054.009765625	NaN	18984.5703125	NaN	NaN	11117.0009765625	54938.6484375
Q9Y3B7	4404.18994140625	44225.69140625	24039.78515625	63936.71875	1484.62841796875	35301.69921875	52512.26953125	15142.740234375	39.366844177246094	38924.16796875	6514.7353515625	8889.2314453125
Q9Y3C1	1965.4495849609375	56535.00390625	44290.71484375	31239.88671875	618.1968383789062	21991.9375	16356.3076171875	139.60321044921875	17905.271484375	19151.0625	19377.208984375	35681.1328125
Q9Y3C6	180216.46875	71503.140625	19657.986328125	NaN	130758.84375	24193.1953125	23543.728515625	36568.04296875	138738.40625	24787.359375	13274.349609375	NaN
Q9Y3D3	7829.8544921875	30440.990234375	17066.451171875	NaN	18108.57421875	18847.5234375	14022.9091796875	3798.115234375	6616.720703125	24481.42578125	11896.986328125	8782.7080078125
Q9Y3D9	7151.0458984375	45187.1484375	17408.646484375	NaN	NaN	17854.0234375	15269.3544921875	NaN	11810.0859375	30882.8125	3164.415283203125	NaN
Q9Y3F4	75616.96875	70332.5625	62171.51953125	43698.21875	73617.1484375	59499.32421875	58617.32421875	48765.4609375	74253.40625	54491.95703125	68154.1171875	44626.49609375
Q9Y3I0	37539.19140625	29675.353515625	24998.220703125	13052.3330078125	18932.177734375	18183.619140625	19139.65625	21357.689453125	25053.5546875	12907.84765625	16994.3984375	17359.875
Q9Y3T9	32805.62890625	18021.923828125	10587.107421875	17193.9140625	3732.409912109375	25954.69140625	5203.31787109375	51415.125	491.4959716796875	23193.201171875	24527.107421875	67840.8359375
Q9Y3U8	87677.28125	153763.5	97909.59375	77703.578125	63999.515625	99214.484375	105839.71875	113003.921875	85388.5390625	151859.21875	77942.390625	93531.1640625
Q9Y3X0	25406.931640625	103162.7265625	22371.689453125	1516.54345703125	6147.64306640625	35850.30078125	34262.62890625	18171.880859375	10737.1650390625	59471.5234375	9312.755859375	16395.76171875
Q9Y3Y2	13435.26171875	41815.53515625	22046.78515625	11945.0322265625	3222.9921875	23781.126953125	31001.150390625	16351.87890625	2242.57275390625	32979.125	4615.265625	NaN
Q9Y3Z3	18204.412109375	17504.92578125	12889.4892578125	24687.47265625	13683.04296875	14771.2177734375	7654.16259765625	29071.302734375	23751.78125	4375.4208984375	15257.4423828125	NaN
Q9Y446	40289.0859375	4259.39892578125	35311.0234375	38293.83203125	24663.365234375	4520.90087890625	35916.27734375	27815.990234375	35976.96484375	4809.33740234375	32564.759765625	26897.787109375
Q9Y487	83512.1796875	8486.3203125	10494.716796875	12716.6455078125	93848.703125	6277.84326171875	6928.59375	12625.7529296875	57001.27734375	5574.0947265625	5169.0078125	3309.0234375
Q9Y4W2	32005.6171875	17387.7109375	22939.267578125	12594.6513671875	34976.96875	22702.8203125	19178.626953125	18741.44921875	36090.0390625	18806.837890625	30890.150390625	5279.634765625
Q9Y5A9	44855.47265625	70731.625	52519.43359375	39724.7109375	32452.33984375	44650.19140625	41319.81640625	39185.0703125	24566.7421875	51735.484375	26606.96875	38129.625
Q9Y5B6	6075.78564453125	33195.46875	40506.6484375	NaN	3081.38671875	32537.73828125	8711.4482421875	NaN	6132.126953125	13731.2109375	16300.29296875	NaN
Q9Y5B9	3462.15087890625	7803.7958984375	9025.376953125	13893.5439453125	2291.80615234375	4265.35205078125	15520.4208984375	62393.55859375	996.1892700195312	14199.927734375	24532.474609375	9454.384765625
Q9Y5J1	33352.41015625	62695.80859375	47255.890625	84704.0859375	37063.1796875	48166.7421875	79595.6484375	84400.875	44155.734375	58197.40234375	81233.6875	56713.3828125
Q9Y5S9	109248.6171875	518941.03125	256891.59375	148563.75	94286.296875	370097.0625	222007.828125	90786.984375	104029.5546875	446183.21875	82847.4921875	186715.578125
Q9Y5Y0	19354.626953125	15064.720703125	1770.0347900390625	161405.3125	24137.10546875	13448.068359375	3519.527099609375	1286.782470703125	12658.869140625	NaN	5168.130859375	2859.3798828125
Q9Y617	22493.263671875	7348.8662109375	17219.796875	NaN	34996.58203125	11868.8759765625	151709.03125	NaN	10111.4951171875	NaN	29060.724609375	10051.9091796875
Q9Y624	18640.162109375	NaN	2661.94921875	7107.818359375	22358.328125	3256.538818359375	19330.1015625	11021.080078125	17171.4140625	8755.8359375	4743.9169921875	7956.7216796875
Q9Y6A4	2261.9697265625	3866.405029296875	1893.917236328125	NaN	NaN	3359.102783203125	NaN	NaN	NaN	NaN	5.397158145904541	NaN
Q9Y6C9	18878.30859375	4180.900390625	9542.0712890625	1916.451171875	15758.5849609375	11862.5048828125	6292.20458984375	169.1186981201172	3265.916748046875	2018.099853515625	7403.12451171875	88527.25
Q9Y6K1	170923.53125	234241.03125	240983.390625	520280.6875	175093.875	214586.28125	206842.5625	844257.1875	166979.3125	229245.25	543135.8125	309729.53125
Q9Y6Q5	8455.7412109375	11390.546875	10251.2646484375	3002.261474609375	12285.419921875	8518.7265625	5518.19091796875	5167.77197265625	8044.2431640625	8438.46875	8277.3681640625	8270.724609375
Q9Y6R9	24620.044921875	NaN	5095.44091796875	NaN	19361.572265625	NaN	NaN	NaN	20995.763671875	NaN	3487.916748046875	NaN
O00767	NaN	16110.376953125	119777.7265625	NaN	76168.203125	42241.7890625	314361.75	NaN	47318.12109375	NaN	118996.5234375	NaN
P14649;P60660	NaN	2003.1864013671875	2598.5166015625	NaN	NaN	1413.8648681640625	NaN	NaN	2364.845947265625	NaN	2866.616455078125	NaN
P17066	NaN	10666.1689453125	5283.59912109375	439969.0625	NaN	1871.7528076171875	518066.34375	674398.125	16934.666015625	430661.28125	NaN	531504.5625
P46060	NaN	1.3946421146392822	551.2203979492188	NaN	NaN	210.31971740722656	NaN	NaN	NaN	NaN	1152.48974609375	NaN
P82912	NaN	28073.466796875	16437.765625	3911.240478515625	NaN	7443.626953125	12239.9072265625	4759.10791015625	NaN	10485.6826171875	8882.4677734375	NaN
Q01860	NaN	1657.3802490234375	10052.19921875	NaN	1875.876953125	1827.937255859375	3767.16455078125	NaN	1.9798717498779297	NaN	10755.7939453125	NaN
Q16630	NaN	1031.201904296875	1034.5394287109375	NaN	1853.1181640625	4633.53662109375	1.7776328325271606	NaN	4947.31689453125	4237.34033203125	3811.77001953125	108858.109375
Q7L0Y3	NaN	15992.3505859375	27762.923828125	NaN	NaN	4644.31396484375	NaN	NaN	NaN	NaN	14964.0849609375	NaN
Q8IXZ2	NaN	1443.33544921875	759.0430908203125	2.015559434890747	NaN	NaN	1.9590920209884644	1.5544509887695312	NaN	1279.139892578125	998.6546630859375	2.784574508666992
Q8NF99	NaN	70227.9921875	16276.52734375	NaN	NaN	34510.36328125	3612.3271484375	NaN	NaN	13937.6181640625	11404.5888671875	NaN
Q8WVM8	NaN	1141.1292724609375	7210.63134765625	NaN	2035.302734375	1973.405029296875	NaN	NaN	1655.7449951171875	NaN	3726.6689453125	NaN
Q92665	NaN	30879.8203125	7409.18896484375	10332.41015625	NaN	8020.22705078125	NaN	NaN	NaN	21811.947265625	NaN	15905.7001953125
Q96DH6	NaN	130455.3984375	95446.5078125	NaN	NaN	141301.421875	69638.765625	NaN	76864.7265625	NaN	NaN	NaN
Q96JG9	NaN	2854.9794921875	14370.853515625	NaN	28846.716796875	NaN	23955.716796875	31554.310546875	22838.734375	2811.591552734375	20093.90625	25530.44140625
Q96QR8	NaN	14267.15625	13604.0498046875	NaN	1620.8392333984375	5489.70849609375	NaN	NaN	2320.648681640625	NaN	1155.100341796875	NaN
Q9BYC9	NaN	75779.125	57862.984375	60710.66015625	91847.8125	70005.109375	49064.828125	26927.759765625	NaN	71276.5546875	46987.515625	NaN
Q9NPA8	NaN	19298.962890625	4382.2734375	3143.3994140625	1922.995849609375	5639.0966796875	7386.0625	NaN	9358.5498046875	NaN	4027.72119140625	NaN
Q9P013	NaN	10044.3828125	10931.302734375	NaN	NaN	18172.138671875	13294.8662109375	NaN	6838.2509765625	22407.697265625	5222.52685546875	NaN
Q9Y3B9	NaN	43179.3046875	41833.5390625	NaN	NaN	48653.8828125	12608.986328125	19389.6953125	NaN	10496.22265625	NaN	12327.9716796875
Q9Y490	NaN	1828.0655517578125	3004.9833984375	NaN	12541.1748046875	2259.374755859375	NaN	NaN	NaN	NaN	4322.3974609375	3084.96044921875
